CDS,County Code,District Code,School Code,SARCYear,SELA_Y1,SELA_Y2,DELA_Y1,DELA_Y2,STELA_Y1,STELA_Y2,SMATH_Y1,SMATH_Y2,DMATH_Y1,DMATH_Y2,STMATH_Y1,STMATH_Y2
38684786040695,38,68478,6040695,2017-18,69,70,55,55,48,50,68,72,50,50,37,38
50755645035654,50,75564,5035654,2017-18,66,52,46,50,48,50,27,35,33,37,37,38
01611276095376,01,61127,6095376,2017-18,85,81,79,76,48,50,78,79,73,70,37,38
56725386055263,56,72538,6055263,2017-18,24,20,23,26,48,50,11,10,13,14,37,38
33751766109938,33,75176,6109938,2017-18,42,44,40,40,48,50,34,34,28,28,37,38
41690706059984,41,69070,6059984,2017-18,42,36,49,50,48,50,30,26,44,43,37,38
19645926014013,19,64592,6014013,2017-18,36,44,40,46,48,50,33,39,32,37,37,38
45752674530176,45,75267,4530176,2017-18,0,--,36,37,48,50,0,--,25,33,37,38
39686766042626,39,68676,6042626,2017-18,16,19,26,28,48,50,10,7,20,21,37,38
20652430110965,20,65243,0110965,2017-18,40,44,32,33,48,50,14,11,21,23,37,38
19642876011415,19,64287,6011415,2017-18,21,28,38,42,48,50,14,22,23,26,37,38
33672490123844,33,67249,0123844,2017-18,80,72,37,37,48,50,65,55,22,23,37,38
34673146120000,34,67314,6120000,2017-18,61,65,54,55,48,50,53,57,44,45,37,38
33752000100412,33,75200,0100412,2017-18,47,50,61,60,48,50,41,43,46,48,37,38
24657716025670,24,65771,6025670,2017-18,56,57,37,40,48,50,49,48,23,25,37,38
33669933331089,33,66993,3331089,2017-18,50,46,47,48,48,50,36,38,33,34,37,38
01612590129932,01,61259,0129932,2017-18,58,53,35,36,48,50,48,48,28,29,37,38
15633626066674,15,63362,6066674,2017-18,32,35,49,51,48,50,20,22,32,34,37,38
55724135530092,55,72413,5530092,2017-18,--,--,52,50,48,50,--,--,27,33,37,38
26736686025951,26,73668,6025951,2017-18,43,33,52,46,48,50,25,30,28,27,37,38
39685933935111,39,68593,3935111,2017-18,10,4,41,46,48,50,1,0,25,28,37,38
34673553433471,34,67355,3433471,2017-18,53,35,65,47,48,50,21,19,31,30,37,38
43695830102368,43,69583,0102368,2017-18,74,64,52,52,48,50,49,50,42,43,37,38
10624146117873,10,62414,6117873,2017-18,65,64,48,52,48,50,53,54,39,41,37,38
36678270113928,36,67827,0113928,2017-18,34,34,28,26,48,50,22,18,15,12,37,38
56738745630199,56,73874,5630199,2017-18,25,25,79,81,48,50,0,0,72,75,37,38
19765470118760,19,76547,0118760,2017-18,31,23,31,23,48,50,21,19,21,19,37,38
36677360116723,36,67736,0116723,2017-18,50,44,37,40,48,50,21,12,24,23,37,38
19647336018816,19,64733,6018816,2017-18,50,64,40,43,48,50,44,56,30,32,37,38
19647336018246,19,64733,6018246,2017-18,76,70,40,43,48,50,70,66,30,32,37,38
45698564530762,45,69856,4530762,2017-18,12,0,56,55,48,50,0,0,28,29,37,38
34673140135392,34,67314,0135392,2017-18,,76,,55,,50,,71,,45,,38
34674476034813,34,67447,6034813,2017-18,31,37,44,45,48,50,20,29,33,34,37,38
19734376057558,19,73437,6057558,2017-18,11,15,31,35,48,50,4,6,24,27,37,38
19647331931856,19,64733,1931856,2017-18,26,29,40,43,48,50,0,0,30,32,37,38
34674473430386,34,67447,3430386,2017-18,42,29,44,45,48,50,16,6,33,34,37,38
33670820135251,33,67082,0135251,2017-18,,23,,36,,50,,14,,22,,38
10621176120083,10,62117,6120083,2017-18,79,81,69,71,48,50,72,74,56,58,37,38
37684116070890,37,68411,6070890,2017-18,40,39,53,52,48,50,19,19,32,33,37,38
19647336016349,19,64733,6016349,2017-18,42,46,40,43,48,50,39,39,30,32,37,38
34674130107383,34,67413,0107383,2017-18,--,--,41,44,48,50,--,--,32,32,37,38
04733796002927,04,73379,6002927,2017-18,15,31,15,31,48,50,10,28,10,28,37,38
19650456071682,19,65045,6071682,2017-18,61,66,60,61,48,50,54,56,49,50,37,38
16739321630078,16,73932,1630078,2017-18,0,0,21,24,48,50,0,0,14,15,37,38
37680236038012,37,68023,6038012,2017-18,69,68,62,65,48,50,49,56,49,51,37,38
23102310110023,23,10231,0110023,2017-18,--,--,15,4,48,50,--,--,3,0,37,38
19647336017016,19,64733,6017016,2017-18,31,35,40,43,48,50,22,26,30,32,37,38
30665066028088,30,66506,6028088,2017-18,78,86,55,59,48,50,77,82,49,51,37,38
10739656115521,10,73965,6115521,2017-18,55,56,40,44,48,50,46,50,28,31,37,38
01612916002455,01,61291,6002455,2017-18,33,37,38,38,48,50,22,31,25,26,37,38
36750513630696,36,75051,3630696,2017-18,--,--,41,34,48,50,--,--,23,18,37,38
10739996007371,10,73999,6007371,2017-18,52,56,46,45,48,50,45,53,29,30,37,38
01750936066484,01,75093,6066484,2017-18,61,65,76,78,48,50,52,53,72,74,37,38
42691120111773,42,69112,0111773,2017-18,60,60,58,57,48,50,28,35,33,36,37,38
19646836014823,19,64683,6014823,2017-18,67,71,72,69,48,50,67,70,60,60,37,38
19647336019574,19,64733,6019574,2017-18,29,32,40,43,48,50,31,34,30,32,37,38
19647336016356,19,64733,6016356,2017-18,80,78,40,43,48,50,73,75,30,32,37,38
37682136085054,37,68213,6085054,2017-18,64,57,45,48,48,50,44,19,29,28,37,38
24656316025373,24,65631,6025373,2017-18,47,50,48,47,48,50,39,43,33,35,37,38
37684526110399,37,68452,6110399,2017-18,54,59,46,49,48,50,52,52,33,33,37,38
56724626055081,56,72462,6055081,2017-18,19,27,28,28,48,50,14,18,20,18,37,38
50712175030127,50,71217,5030127,2017-18,13,6,37,38,48,50,0,0,24,25,37,38
37737916116206,37,73791,6116206,2017-18,78,78,65,65,48,50,74,77,49,51,37,38
30665976029482,30,66597,6029482,2017-18,60,63,58,60,48,50,48,45,49,51,37,38
19647330128041,19,64733,0128041,2017-18,30,40,40,43,48,50,12,22,30,32,37,38
12753826107874,12,75382,6107874,2017-18,--,--,49,46,48,50,--,--,33,30,37,38
07617546004261,07,61754,6004261,2017-18,19,20,50,51,48,50,9,9,38,39,37,38
07617540730317,07,61754,0730317,2017-18,56,63,50,51,48,50,36,31,38,39,37,38
49707146051742,49,70714,6051742,2017-18,73,78,73,75,48,50,68,70,64,62,37,38
01612756002299,01,61275,6002299,2017-18,81,88,86,87,48,50,87,92,84,85,37,38
01611766000806,01,61176,6000806,2017-18,59,64,75,77,48,50,53,59,71,73,37,38
41690056044572,41,69005,6044572,2017-18,40,43,46,51,48,50,31,39,39,44,37,38
19642871938166,19,64287,1938166,2017-18,59,53,38,42,48,50,34,28,23,26,37,38
40687006117980,40,68700,6117980,2017-18,57,59,52,52,48,50,39,49,37,40,37,38
19648816021554,19,64881,6021554,2017-18,58,57,43,45,48,50,52,47,33,35,37,38
43733876047690,43,73387,6047690,2017-18,59,62,68,71,48,50,57,61,62,65,37,38
19644856013031,19,64485,6013031,2017-18,48,55,57,61,48,50,32,40,44,49,37,38
15634046117915,15,63404,6117915,2017-18,46,57,36,39,48,50,35,41,23,26,37,38
39686760108647,39,68676,0108647,2017-18,31,30,26,28,48,50,17,20,20,21,37,38
19642796011225,19,64279,6011225,2017-18,37,36,35,39,48,50,18,25,24,28,37,38
34674476034516,34,67447,6034516,2017-18,54,55,44,45,48,50,48,48,33,34,37,38
40687596043111,40,68759,6043111,2017-18,63,69,52,54,48,50,55,46,37,39,37,38
27661916120224,27,66191,6120224,2017-18,23,28,35,37,48,50,26,22,22,22,37,38
34674476034706,34,67447,6034706,2017-18,60,69,44,45,48,50,55,60,33,34,37,38
08618206005425,08,61820,6005425,2017-18,13,41,33,35,48,50,9,12,24,25,37,38
01611436090286,01,61143,6090286,2017-18,65,66,59,64,48,50,62,59,54,57,37,38
19648731936749,19,64873,1936749,2017-18,50,47,39,41,48,50,19,21,28,30,37,38
39685850108217,39,68585,0108217,2017-18,54,64,43,44,48,50,50,52,33,33,37,38
43693936046601,43,69393,6046601,2017-18,42,35,53,55,48,50,46,34,48,49,37,38
49709204935292,49,70920,4935292,2017-18,52,0.0,48,0.0,48,50,16,0.0,33,0.0,37,38
42692036045512,42,69203,6045512,2017-18,13,25,18,21,48,50,11,19,8,11,37,38
56726526056238,56,72652,6056238,2017-18,38,33,55,54,48,50,35,30,44,42,37,38
30736503030152,30,73650,3030152,2017-18,77,66,77,77,48,50,65,61,74,74,37,38
19645191932664,19,64519,1932664,2017-18,53,49,59,56,48,50,29,25,31,30,37,38
01612596118657,01,61259,6118657,2017-18,25,29,35,36,48,50,11,17,28,29,37,38
37683380124115,37,68338,0124115,2017-18,19,22,53,55,48,50,8,8,43,45,37,38
19648736021455,19,64873,6021455,2017-18,38,37,39,41,48,50,36,37,28,30,37,38
30736506085344,30,73650,6085344,2017-18,75,74,77,77,48,50,71,71,74,74,37,38
34673306033153,34,67330,6033153,2017-18,40,49,61,64,48,50,32,40,51,53,37,38
07617966004741,07,61796,6004741,2017-18,38,38,35,36,48,50,32,32,25,24,37,38
19647256015358,19,64725,6015358,2017-18,39,40,48,51,48,50,35,39,38,43,37,38
38684780102103,38,68478,0102103,2017-18,40,22,55,55,48,50,3,6,50,50,37,38
39686766042568,39,68676,6042568,2017-18,31,35,26,28,48,50,23,25,20,21,37,38
19648086020523,19,64808,6020523,2017-18,42,54,34,35,48,50,29,51,20,22,37,38
19643376066724,19,64337,6066724,2017-18,63,67,61,63,48,50,52,56,46,50,37,38
36678766110480,36,67876,6110480,2017-18,49,57,35,39,48,50,42,45,22,25,37,38
36677366035935,36,67736,6035935,2017-18,42,52,37,40,48,50,37,42,24,23,37,38
07617626110803,07,61762,6110803,2017-18,34,42,38,39,48,50,31,29,27,27,37,38
42691956067110,42,69195,6067110,2017-18,53,59,59,62,48,50,52,57,57,59,37,38
24102492430148,24,10249,2430148,2017-18,2,7,8,12,48,50,0,1,2,2,37,38
54722310113639,54,72231,0113639,2017-18,48,50,32,33,48,50,43,39,22,22,37,38
43695266047526,43,69526,6047526,2017-18,81,81,79,80,48,50,74,77,76,77,37,38
56737596093165,56,73759,6093165,2017-18,77,69,67,63,48,50,65,64,59,57,37,38
07617540106088,07,61754,0106088,2017-18,43,42,50,51,48,50,43,39,38,39,37,38
15637761530377,15,63776,1530377,2017-18,14,31,28,29,48,50,7,15,17,14,37,38
13630996008346,13,63099,6008346,2017-18,14,18,28,30,48,50,10,14,19,22,37,38
37680236037972,37,68023,6037972,2017-18,45,54,62,65,48,50,37,47,49,51,37,38
01612590112813,01,61259,0112813,2017-18,14,24,35,36,48,50,15,18,28,29,37,38
19649316022180,19,64931,6022180,2017-18,62,63,60,60,48,50,57,61,53,56,37,38
56725616055495,56,72561,6055495,2017-18,36,37,32,35,48,50,20,21,24,25,37,38
01611766000723,01,61176,6000723,2017-18,62,64,75,77,48,50,61,59,71,73,37,38
15636770113837,15,63677,0113837,2017-18,25,23,23,24,48,50,15,16,11,12,37,38
15636936009914,15,63693,6009914,2017-18,57,60,60,61,48,50,50,51,51,51,37,38
42767866118202,42,76786,6118202,2017-18,28,26,52,55,48,50,29,21,43,43,37,38
33671990110577,33,67199,0110577,2017-18,44,44,34,33,48,50,38,40,23,23,37,38
19752916022420,19,75291,6022420,2017-18,63,58,57,58,48,50,60,55,45,44,37,38
37680236037840,37,68023,6037840,2017-18,49,44,62,65,48,50,39,32,49,51,37,38
01611766056915,01,61176,6056915,2017-18,76,77,75,77,48,50,74,78,71,73,37,38
43694350102616,43,69435,0102616,2017-18,82,86,63,65,48,50,82,80,60,61,37,38
19644440128322,19,64444,0128322,2017-18,69,--,67,69,48,50,17,--,55,56,37,38
19651516120836,19,65151,6120836,2017-18,8,25,25,24,48,50,15,8,21,16,37,38
24657550133413,24,65755,0133413,2017-18,28,35,35,38,48,50,9,12,22,23,37,38
07617390730549,07,61739,0730549,2017-18,68,49,53,53,48,50,39,31,42,42,37,38
19647336017081,19,64733,6017081,2017-18,22,29,40,43,48,50,21,27,30,32,37,38
10624306007280,10,62430,6007280,2017-18,39,44,41,44,48,50,26,31,22,23,37,38
19734370134338,19,73437,0134338,2017-18,33,41,31,35,48,50,31,38,24,27,37,38
42693366046072,42,69336,6046072,2017-18,58,67,58,67,48,50,60,62,60,62,37,38
43694196047047,43,69419,6047047,2017-18,84,87,84,85,48,50,89,92,86,86,37,38
15635291530021,15,63529,1530021,2017-18,0,4,51,49,48,50,0,0,21,22,37,38
36750510115089,36,75051,0115089,2017-18,45,40,41,34,48,50,26,24,23,18,37,38
58727366056675,58,72736,6056675,2017-18,4,20,36,36,48,50,9,15,25,27,37,38
36677360130948,36,67736,0130948,2017-18,28,11,37,40,48,50,8,9,24,23,37,38
42691616045348,42,69161,6045348,2017-18,85,92,85,92,48,50,82,90,82,90,37,38
13101320131094,13,10132,0131094,2017-18,13,10,6,9,48,50,0,1,2,1,37,38
50711676105670,50,71167,6105670,2017-18,19,23,28,31,48,50,11,14,19,21,37,38
19647336018543,19,64733,6018543,2017-18,24,30,40,43,48,50,27,29,30,32,37,38
56726526116040,56,72652,6116040,2017-18,50,48,55,54,48,50,56,57,44,42,37,38
19648656021307,19,64865,6021307,2017-18,84,88,78,77,48,50,85,77,72,72,37,38
19647336019400,19,64733,6019400,2017-18,31,27,40,43,48,50,28,24,30,32,37,38
23102312330124,23,10231,2330124,2017-18,--,--,15,4,48,50,--,--,3,0,37,38
34674473430394,34,67447,3430394,2017-18,7,0,44,45,48,50,0,0,33,34,37,38
33751760120204,33,75176,0120204,2017-18,44,50,40,40,48,50,29,38,28,28,37,38
54722566054704,54,72256,6054704,2017-18,37,39,47,48,48,50,25,30,31,31,37,38
43695836047922,43,69583,6047922,2017-18,23,25,52,52,48,50,14,16,42,43,37,38
44697990102665,44,69799,0102665,2017-18,15,15,31,33,48,50,18,14,21,23,37,38
19101991995869,19,10199,1995869,2017-18,93,95,42,43,48,50,50,65,28,31,37,38
49708626062137,49,70862,6062137,2017-18,60,57,64,62,48,50,45,47,46,45,37,38
30664313034204,30,66431,3034204,2017-18,52,37,46,44,48,50,21,14,28,27,37,38
34673143430477,34,67314,3430477,2017-18,54,43,54,55,48,50,12,20,44,45,37,38
49708056051841,49,70805,6051841,2017-18,50,50,50,53,48,50,44,45,49,48,37,38
23656156025191,23,65615,6025191,2017-18,38,36,35,36,48,50,34,25,24,24,37,38
43694270130856,43,69427,0130856,2017-18,34,34,63,59,48,50,6,10,39,38,37,38
43693696046122,43,69369,6046122,2017-18,33,33,40,41,48,50,32,36,33,33,37,38
19647331933746,19,64733,1933746,2017-18,79,75,40,43,48,50,53,55,30,32,37,38
36678766068209,36,67876,6068209,2017-18,24,33,35,39,48,50,15,19,22,25,37,38
31669106117790,31,66910,6117790,2017-18,59,63,63,64,48,50,44,47,51,53,37,38
37735513730694,37,73551,3730694,2017-18,72,60,75,74,48,50,45,50,64,66,37,38
19647330135616,19,64733,0135616,2017-18,,0.0,,43,,50,,0.0,,32,,38
30664493030640,30,66449,3030640,2017-18,69,60,66,67,48,50,44,50,61,63,37,38
27659790136010,27,65979,0136010,2017-18,,42,,33,,50,,0,,18,,38
38684786113252,38,68478,6113252,2017-18,70,70,55,55,48,50,78,79,50,50,37,38
36678686068779,36,67868,6068779,2017-18,30,28,38,38,48,50,21,19,24,24,37,38
30664640100891,30,66464,0100891,2017-18,83,83,69,69,48,50,73,77,58,58,37,38
38684786041685,38,68478,6041685,2017-18,78,78,55,55,48,50,86,81,50,50,37,38
30664643035987,30,66464,3035987,2017-18,12,23,69,69,48,50,5,0,58,58,37,38
41689576044127,41,68957,6044127,2017-18,89,87,84,86,48,50,90,88,81,82,37,38
36677366107072,36,67736,6107072,2017-18,40,41,37,40,48,50,29,20,24,23,37,38
10621660129338,10,62166,0129338,2017-18,20,22,34,37,48,50,8,10,24,27,37,38
19647330109322,19,64733,0109322,2017-18,28,37,40,43,48,50,19,31,30,32,37,38
50711676052799,50,71167,6052799,2017-18,31,37,28,31,48,50,18,22,19,21,37,38
31668296111702,31,66829,6111702,2017-18,78,75,78,78,48,50,65,65,65,67,37,38
19647336016505,19,64733,6016505,2017-18,48,51,40,43,48,50,33,44,30,32,37,38
19647256015317,19,64725,6015317,2017-18,72,81,48,51,48,50,74,77,38,43,37,38
39686270126755,39,68627,0126755,2017-18,35,44,34,36,48,50,17,30,18,20,37,38
07617706004501,07,61770,6004501,2017-18,87,85,86,88,48,50,86,85,84,85,37,38
40688096043236,40,68809,6043236,2017-18,57,59,67,69,48,50,61,55,61,62,37,38
37680560110114,37,68056,0110114,2017-18,83,83,86,86,48,50,79,76,84,84,37,38
19647330122176,19,64733,0122176,2017-18,24,28,40,43,48,50,22,23,30,32,37,38
31668296113971,31,66829,6113971,2017-18,78,61,78,78,48,50,67,57,65,67,37,38
33671166113864,33,67116,6113864,2017-18,47,46,51,54,48,50,38,46,40,43,37,38
19647336015853,19,64733,6015853,2017-18,21,19,40,43,48,50,12,15,30,32,37,38
19647331931930,19,64733,1931930,2017-18,4,11,40,43,48,50,0,3,30,32,37,38
07617626110811,07,61762,6110811,2017-18,36,43,38,39,48,50,35,37,27,27,37,38
30736356030530,30,73635,6030530,2017-18,67,74,64,65,48,50,67,76,51,52,37,38
17640551730035,17,64055,1730035,2017-18,--,0.0,48,48,48,50,--,0.0,32,31,37,38
34674476034821,34,67447,6034821,2017-18,50,44,44,45,48,50,45,51,33,34,37,38
42691046045256,42,69104,6045256,2017-18,85,85,85,85,48,50,77,75,77,75,37,38
37683386039788,37,68338,6039788,2017-18,29,36,53,55,48,50,36,30,43,45,37,38
19646836014781,19,64683,6014781,2017-18,77,74,72,69,48,50,60,66,60,60,37,38
19646346014435,19,64634,6014435,2017-18,28,36,32,34,48,50,27,35,20,21,37,38
30664640123729,30,66464,0123729,2017-18,73,71,69,69,48,50,71,63,58,58,37,38
37683380118851,37,68338,0118851,2017-18,28,17,53,55,48,50,6,2,43,45,37,38
19647331933795,19,64733,1933795,2017-18,42,60,40,43,48,50,17,33,30,32,37,38
34674476034839,34,67447,6034839,2017-18,20,20,44,45,48,50,16,15,33,34,37,38
39686760118497,39,68676,0118497,2017-18,40,46,26,28,48,50,35,33,20,21,37,38
51713576053235,51,71357,6053235,2017-18,42,37,42,37,48,50,38,38,38,38,37,38
50712906120430,50,71290,6120430,2017-18,55,58,48,53,48,50,43,49,38,43,37,38
39754996108997,39,75499,6108997,2017-18,47,51,41,42,48,50,37,41,29,30,37,38
23655816116149,23,65581,6116149,2017-18,--,--,57,53,48,50,--,--,49,52,37,38
34765056033500,34,76505,6033500,2017-18,15,15,32,36,48,50,13,11,25,27,37,38
43693696089270,43,69369,6089270,2017-18,36,41,40,41,48,50,27,27,33,33,37,38
27659876026025,27,65987,6026025,2017-18,36,41,81,81,48,50,26,38,69,68,37,38
20102070117184,20,10207,0117184,2017-18,12,10,8,8,48,50,1,0,1,0,37,38
10619946005730,10,61994,6005730,2017-18,45,43,45,43,48,50,44,35,44,35,37,38
19647336058358,19,64733,6058358,2017-18,24,29,40,43,48,50,12,20,30,32,37,38
36739576106116,36,73957,6106116,2017-18,38,41,43,44,48,50,34,37,33,33,37,38
52716216053656,52,71621,6053656,2017-18,32,41,37,39,48,50,25,32,30,33,37,38
01612916057111,01,61291,6057111,2017-18,32,29,38,38,48,50,17,15,25,26,37,38
19647330124388,19,64733,0124388,2017-18,66,64,40,43,48,50,27,25,30,32,37,38
19646341996529,19,64634,1996529,2017-18,64,45,32,34,48,50,22,17,20,21,37,38
30665226028393,30,66522,6028393,2017-18,55,57,57,60,48,50,50,53,46,51,37,38
19647740114777,19,64774,0114777,2017-18,0.0,9,33,35,48,50,0.0,0,22,24,37,38
34739736107734,34,73973,6107734,2017-18,47,44,47,45,48,50,35,32,34,31,37,38
41689990126649,41,68999,0126649,2017-18,23,31,24,27,48,50,18,28,17,18,37,38
41690216044721,41,69021,6044721,2017-18,78,84,77,80,48,50,79,86,72,76,37,38
53738336053805,53,73833,6053805,2017-18,34,27,40,33,48,50,46,41,44,42,37,38
19647336017677,19,64733,6017677,2017-18,11,17,40,43,48,50,10,10,30,32,37,38
30666216085328,30,66621,6085328,2017-18,51,49,54,57,48,50,30,35,40,43,37,38
54722310100495,54,72231,0100495,2017-18,30,30,32,33,48,50,13,15,22,22,37,38
19651026111520,19,65102,6111520,2017-18,36,35,47,48,48,50,22,21,32,34,37,38
39685856042063,39,68585,6042063,2017-18,96,96,43,44,48,50,92,95,33,33,37,38
37769010134429,37,76901,0134429,2017-18,38,31,38,31,48,50,20,19,20,19,37,38
15636936108575,15,63693,6108575,2017-18,54,54,60,61,48,50,42,51,51,51,37,38
01612590115238,01,61259,0115238,2017-18,73,66,35,36,48,50,23,17,28,29,37,38
12630320124289,12,63032,0124289,2017-18,79,54,44,43,48,50,57,22,29,26,37,38
43104390120642,43,10439,0120642,2017-18,37,41,46,53,48,50,51,46,45,52,37,38
50711676052807,50,71167,6052807,2017-18,38,40,28,31,48,50,26,29,19,21,37,38
57726946056352,57,72694,6056352,2017-18,30,29,43,45,48,50,15,16,30,32,37,38
15635030101014,15,63503,0101014,2017-18,37,38,42,48,48,50,30,28,32,36,37,38
37683460131649,37,68346,0131649,2017-18,89,86,81,80,48,50,82,83,71,72,37,38
10624146007173,10,62414,6007173,2017-18,52,57,48,52,48,50,50,46,39,41,37,38
10739990123596,10,73999,0123596,2017-18,44,49,46,45,48,50,34,36,29,30,37,38
47702016050678,47,70201,6050678,2017-18,52,59,52,59,48,50,46,46,46,46,37,38
24657890127373,24,65789,0127373,2017-18,59,52,50,45,48,50,24,20,21,19,37,38
41688906043632,41,68890,6043632,2017-18,40,44,46,50,48,50,36,38,34,37,37,38
19647336016497,19,64733,6016497,2017-18,33,33,40,43,48,50,18,27,30,32,37,38
19101990112128,19,10199,0112128,2017-18,63,55,42,43,48,50,42,43,28,31,37,38
01611196090013,01,61119,6090013,2017-18,69,75,64,66,48,50,64,74,56,58,37,38
30736436030571,30,73643,6030571,2017-18,55,50,62,63,48,50,41,38,52,53,37,38
50712826067250,50,71282,6067250,2017-18,50,51,46,48,48,50,38,38,37,38,37,38
19734376012348,19,73437,6012348,2017-18,28,33,31,35,48,50,24,29,24,27,37,38
33670826118731,33,67082,6118731,2017-18,19,26,36,36,48,50,18,22,23,22,37,38
36678436036552,36,67843,6036552,2017-18,56,54,58,59,48,50,45,45,44,45,37,38
36678506036636,36,67850,6036636,2017-18,21,25,30,33,48,50,13,16,18,20,37,38
37680806066989,37,68080,6066989,2017-18,68,70,76,75,48,50,70,68,73,71,37,38
15634121531656,15,63412,1531656,2017-18,14,7,65,64,48,50,2,2,30,36,37,38
58727366056683,58,72736,6056683,2017-18,28,28,36,36,48,50,29,29,25,27,37,38
04100416069256,04,10041,6069256,2017-18,3,18,47,50,48,50,0,0,26,25,37,38
36678766059489,36,67876,6059489,2017-18,13,16,35,39,48,50,6,6,22,25,37,38
31103146069322,31,10314,6069322,2017-18,0,--,33,39,48,50,0,--,26,25,37,38
01611766090534,01,61176,6090534,2017-18,91,94,75,77,48,50,91,93,71,73,37,38
36677100102517,36,67710,0102517,2017-18,53,63,33,38,48,50,44,48,19,23,37,38
37681146038285,37,68114,6038285,2017-18,43,37,56,57,48,50,28,26,44,45,37,38
01612346102917,01,61234,6102917,2017-18,44,41,45,44,48,50,39,37,36,37,37,38
33672156061790,33,67215,6061790,2017-18,38,41,47,49,48,50,23,20,34,35,37,38
19647330100776,19,64733,0100776,2017-18,21,21,40,43,48,50,6,9,30,32,37,38
19650296022768,19,65029,6022768,2017-18,85,85,83,84,48,50,85,82,78,79,37,38
21654822134419,21,65482,2134419,2017-18,16,27,75,72,48,50,8,0,59,56,37,38
07617880735407,07,61788,0735407,2017-18,49,40,33,34,48,50,16,16,20,20,37,38
37682966110886,37,68296,6110886,2017-18,61,63,74,74,48,50,51,52,66,67,37,38
41688906043616,41,68890,6043616,2017-18,40,41,46,50,48,50,38,34,34,37,37,38
58727366056691,58,72736,6056691,2017-18,55,61,36,36,48,50,34,38,25,27,37,38
13631076008395,13,63107,6008395,2017-18,39,42,44,43,48,50,22,21,26,25,37,38
36678760127332,36,67876,0127332,2017-18,25,31,35,39,48,50,18,20,22,25,37,38
10621170110270,10,62117,0110270,2017-18,20,9,69,71,48,50,11,0,56,58,37,38
48705816051478,48,70581,6051478,2017-18,21,35,30,32,48,50,17,24,21,21,37,38
30664316058812,30,66431,6058812,2017-18,33,29,46,44,48,50,22,21,28,27,37,38
28102802830099,28,10280,2830099,2017-18,14,0,18,0,48,50,0,0,0,0,37,38
19651366058572,19,65136,6058572,2017-18,65,65,68,69,48,50,46,47,48,50,37,38
01611190106401,01,61119,0106401,2017-18,89,93,64,66,48,50,84,89,56,58,37,38
42691200131623,42,69120,0131623,2017-18,32,38,28,31,48,50,26,28,21,23,37,38
19646670123174,19,64667,0123174,2017-18,16,25,30,32,48,50,8,10,17,17,37,38
